orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
916276338;TIBBER AS;39;www.tibber.com;Utvikling og kommersialisering av en digital plattform for handel og styring av strøm, samt annet som naturlig faller sammen med dette, herunder bl.a. yte finansiering, kreditt og stille sikkerhet for heileide selskaper i samme konsern;specific;digital ersialisering faller finansiering heileide konsern kreditt plattform selskaper sikkerhet stille strøm styring yte;product/SaaS;;
999104134;TICKETCO AS;12;www.ticketco.no;Utvikling og lisensiering av programvare. Holdingselskap for aksjer og programvarerettigheter.;specific;holdingselskap lisensiering programvarerettigheter;product/SaaS, real estate/investment;;
921572085;TIETO CARD PAYMENTS AS;6;tietoevry.com;Selskapets skal drive og utvikle betalingsinstitusjonell virksomhet som, men ikke utelukkende, betalingstjeneste og alt som står i forbindelse med de forannevnte virksomheter.;specific;betalingsinstitusjonell betalingstjeneste forannevnte ikke men utelukkende;;;
929956885;TIKTOK NORWAY AS;61;;Utvikling, markedsføring, levering og salg av internett- relaterte produkter og/eller tjenester, i tillegg til produksjon, utvikling, annonsering av mobil-/datamaskinbaserte teknologiprogrammer, produkter, tjenester og applikasjoner. Selskapet administrerer ingen nettplattformer.;specific;administrerer annonsering applikasjoner datamaskinbaserte ingen internett- levering mobil- nettplattformer teknologiprogra tillegg;product/SaaS;;
919084804;TILLIT FORSIKRING AS;9;;Forsikringsformidling.;generic;forsikringsformidling;;;
916517203;TIMELY AS;11;memory.ai;Lage digitale produkter slik som nettsider, applikasjoner, software, etc, samt produsere innhold til dette., utleie av arbeidskraft og alt hva hermed er i forbindelse, samt investeringer i eiendom og deltakelse i andre foretak.;specific;applikasjoner arbeidskraft deltakelse digitale foretak innhold lage nettsider;product/SaaS, real estate/investment;;
912218538;TIND TECHNOLOGIES AS;16;;Utvikling og kommersialisering av dataprogramvare.;generic;dataprogramvare ersialisering;;;
918351701;TRACKSYS AS;15;;Utvikling og salg av programvare og lisenser koblet opp i mot dette.;specific;koblet lisenser opp;product/SaaS;;
947080687;Trafsys A/S;38;;Å utvikle, produsere, selge og drive konsulent- virksomhet innen elektroniske styringssystemer, samt hva hermed er forbundet, herunder å delta i andre selskaper med lignende virksomhet.;specific;elektroniske forbundet konsulent- styringssystemer;consulting/staffing;;
981369432;TRANSPORT DATA SYSTEMS AS;11;www.tds.as;Salg og utvikling av systemer for mobile dataløsninger til transportsektoren.;specific;dataløsninger mobile transportsektoren;;;
922425620;TRETOEN AS;17;www.321.no;Konsulent- og rådgivningsvirksomhet innen programmeringstjenester, forretningsutvikling og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;delta eringstjenester foretak forretningsutvikling gjøre interessert konsulent- måte progra rådgivningsvirksomhet seg;consulting/staffing, real estate/investment;;
919486635;TRIANGULA AS;6;;Utvikling og salg av IKT-systemer, salg av IKT-sikkerhetsløsninger gjennom direktesalg og via partnere.;specific;direktesalg gjennom ikt-sikkerhetsløsninger ikt-systemer partnere via;;;
993950335;TRINNVIS AS;9;www.trinnvis.no;Produksjon og utgivelse av programvare. Programmeringstjenester. Rådgivning/konsulenttjenester innen informasjonsteknologi og kommunikasjon.;specific;eringstjenester progra unikasjon utgivelse;consulting/staffing;;
979462883;TRIONA AS;45;www.triona.no;Utvikling og salg av datasystemer, samt alt som står i naturlig forbindelse med dette. I tillegg kan selskapet delta som aksjonær eller på annen måte i andre foretak.;specific;aksjonær delta foretak måte tillegg;;;
934557417;TRIVE AS;10;;Programvareutvikling.;boilerplate;;;;
925173452;TRY DIG AS;55;;Bygge og drifte relevante digitale tjenester og løsninger ved å utnytte forretningssystemene (kundedata, produktdata, transaksjondata osv), samt alt som står i forbindelse hermed. Selskapet kan delta i andre selskaper.;specific;bygge delta digitale forretningssystemene kundedata osv produktdata relevante selskaper transaksjondata utnytte;;;
917802971;TURBULENT FLUX AS;5;;Informasjonsteknologi - utvikling og salg av produkter og tjenester.;boilerplate;;;;
991095535;TV 2 SKOLE AS;43;;Utvikle, produsere og å selge digitale læremidler og læremateriell, blant annet basert på eksisterende tv-/video-produksjon i TV 2, for bruk innen skoleverket og for opplæring av fremmedspråklige og andre aktiviteter som naturlig står i forbindelse med dette. Selskapet kan videre eie eller ha eierandeler i andre selskaper med samme virksomhet.;specific;aktiviteter basert bruk digitale edspråklige eie eierandeler eksisterende fre læremateriell læremidler opplæring selskaper skoleverket tv- video-produksjon videre;games/media;;
925976105;TWO AS;20;;Utvikling av fakturaløsninger for B2B netthandel.;generic;fakturaløsninger netthandel;;;
990432368;TWODAY AS;416;www.twoday.no;Utvikling og levering av IT-systemer. IT-relaterte tjenester, herunder konsulenttjenester. Eierskap i andre selskaper.;specific;eierskap it-relaterte it-systemer levering selskaper;consulting/staffing;;
828900692;TYCHO SPACE TECHNOLOGIES AS;16;;Utvikling og salg av småsatellitteknologi og tjenester opp mot dette.;generic;opp småsatellitteknologi;;;
998790948;UNDERLING AS;5;henchmangoon.com;Underholdning: Produksjon, utvikling og salg av dataspill. Produksjon og salg av film. Produksjon og salg av lydopptak. Utvikling av teknologi til interaktive media og film. Kurs relatert til spillutvikling og film.;specific;dataspill film interaktive kurs lydopptak media spillutvikling underholdning;games/media;;
992838728;UNICORNIS AS;7;www.unicornis.no;Utvikling og drift av system og tenester innen IT;generic;tenester;operations/hosting;;
921184476;UNICUS AS;36;www.unicus.no;Produksjon av tjenester innen IKT herunder test & kvalitetssikring, registrering, kontroll.;specific;kontroll kvalitetssikring registrering test;;;
979273177;UNISEA AS;74;;IT-konsulent.;generic;it-konsulent;consulting/staffing;;
830517502;UNISOFT AS;8;;Utvikling og salg av IT-programvare direkte til sluttbruker. Salg av tjenester relatert til informasjonsteknologi til bedrifter og offentlige virksomheter.;specific;direkte it-programvare sluttbruker;;;
933326233;UNITE AS;46;;Utvikling av programvare tilknyttet abonnementsløsninger og medievirksomhet.;generic;abonnementsløsninger medievirksomhet;product/SaaS;;
925676756;UNLISTED AS;8;;Utvikling og salg av konsepter og dataløsninger knyttet til finanstjenester, jusstjenester, investeringer, kommunikasjon, rådgivning og rekruttering.;specific;dataløsninger finanstjenester jusstjenester knyttet konsepter rekruttering unikasjon;consulting/staffing, real estate/investment;;
919424508;UNLOC AS;14;unloc.app;Utvikling og kommersialisering av digitale nøkler, samt annen virksomhet som naturlig hører til dette, herunder å ha eierandeler i andre selskaper.;specific;digitale eierandeler ersialisering nøkler selskaper;;;
921186622;UPPERCASE AS;14;uppercase.no;Programmeringstjenester. Grafisk og visuell kommunikasjonsdesign. Bedriftsrådgivning og annen administrativ rådgivning.;specific;administrativ bedriftsrådgivning eringstjenester grafisk progra unikasjonsdesign visuell;consulting/staffing;;
822634192;UR SOLUTIONS AS;5;;Selskapet gjennomfører programmerings- og generelle IT-oppdrag. Dette inkluderer, men er ikke begrenset til utvikling av webapplikasjoner, større backendsystemer, utvikling av skreddersydde algoritmer, og øvrige generelle software- og hardwareprosjekter.;specific;algoritmer backendsystemer begrenset erings- generelle gjennomfører hardwareprosjekter ikke inkluderer it-oppdrag men progra skreddersydde software- større webapplikasjoner øvrige;;;
920285333;URBAN SHARING AS;9;;Innovasjon, utvikling og kommersialisering av teknologi, rådgivning.;generic;ersialisering innovasjon;consulting/staffing;;
986827374;USFOS AS;5;;Utvikling og vedlikehold av dataprogramsystem.;generic;dataprogramsystem;;;
937184794;UTEL AS;5;utel.tech;Handel med og investering i fast eiendom, verdipapirer og andre formuesobjekter.;specific;fast formuesobjekter verdipapirer;real estate/investment;;
914094925;UTILITYCLOUD AS;26;altere.no;Utvikling og drift av IT systemer.;boilerplate;;operations/hosting;;
937881576;UTLEGGSAPPEN AS;6;;Programvareutvikling.;boilerplate;;;;
989508598;UTVIKLERNE AS;7;www.utviklerne.no;Databehandlingsvirksomhet.;generic;databehandlingsvirksomhet;;;
932257645;VANTIVE AS;10;;Produsere, utvikle, importere, eksportere, kjøpe, selge, lisensiere, markedsføre, distribuere.;specific;distribuere eksportere importere kjøpe lisensiere markedsføre;product/SaaS;;
821881072;VARIG TECHNOLOGIES AS;8;;Det vil bli utviklet programvare rettet mot byggebransjen, samt rådgivning og prosjektering innenfor byggebransjen. Salg av programvare vil skje direkte til kunde.;specific;bli byggebransjen direkte prosjektering rettet skje utviklet;consulting/staffing;;
923816925;VERDENSVEV AS;18;;Utvikling og rådgivning av teknologiske løsninger for designbransjen, mediebransjen og teknologibransjen.;specific;designbransjen mediebransjen teknologibransjen teknologiske;consulting/staffing;;
919073764;VERDI MEDIA NORGE AS;21;www.verdimedia.no;Webtjenester og annet som hører naturlig sammen med dette, herunder investering i teknologi.;generic;webtjenester;real estate/investment;;
914397111;VERIFIED AS;9;www.verified.eu;Tilby løsninger for elektronisk signering av dokumenter, samt virksomhet som hermed står i forbindelse, herunder deltakelse i andre selskaper.;specific;dokumenter elektronisk signering tilby;;;
930830372;VERJI TECH AS;8;;Programmering. Konsulenttjenester innen IT.;generic;ering progra;consulting/staffing;;
985535558;VESPA.AI NORWAY AS;34;;Utviklingsvirksomhet, herunder utvikling av ny og endring av eksisterende teknologi og immaterielle eiendeler av enhver art ved utforming og utvikling av eksisterende og fremtidig internettrelaterte produkter og anvendelsesområder ved å være i forgrunnen ved erverv og utvikling av en ny generasjon innenfor teknologi og immaterielle eiendeler.;specific;anvendelsesområder art aterielle eiendeler eksisterende endring enhver erverv forgrunnen fremtidig generasjon internettrelaterte utforming utviklingsvirksomhet være;;;
932038870;VEXTER AS;8;;Programmering.;generic;ering progra;;;
918026827;VIC.AI AS;10;;Drive utvikling og salg av programvare for datamaskiner.;generic;datamaskiner;;;
932256150;VIDD MEDICAL AS;15;;Utvikle informasjonsteknologi. Utvikling og drift av egne og andre selskapers løsninger, og tilliggende tjenester.;specific;egne selskapers tilliggende;operations/hosting;;
926186949;VILDA AS;13;;Programmering.;generic;ering progra;;;
917649278;VILECT AS;7;;Utvikling, programmering og salg av HR-systemer.;specific;ering hr-systemer progra;;;
996132994;VILMAR AS;9;vilmar.no;Produktutvikling og salg av webløsninger.;generic;produktutvikling webløsninger;;;
929065107;VIMMS AS;8;;Utvikling/innovasjon av hardware/softwaresystemer/løsninger samt annen virksomhet som naturlig hører sammen med dette.;specific;hardware innovasjon softwaresystemer;hardware/electronics;;
935493072;VINCE AS;45;;Konsulenttjenester innen IT. Programvareutvikling.;boilerplate;;consulting/staffing;;
929286022;VIND TECHNOLOGIES AS;29;;Utvikle og selge programvare til ulike aktører i vindenergibransjen, og andre bransjer der selskapets programvare kan benyttes, samt å yte tilhørende eller nærliggende tjenester. Dette kan også innebære investering i andre selskaper, samt annen virksomhet som naturlig faller inn under denne forretningsvirksomhet.;specific;aktører benyttes bransjer denne der faller forretningsvirksomhet inn innebære nærliggende selskaper tilhørende vindenergibransjen yte;real estate/investment;;
931450506;VIRTUR AS;6;;Programmering.;generic;ering progra;;;
981479076;VISENA AS;8;www.visena.com;Datakommunikasjon og -nettverk.;specific;datako nettverk unikasjon;operations/hosting;;
885583822;VISIONTECH AS;30;;Leverandør av elektro og automatiseringsanlegg til industri.;specific;automatiseringsanlegg elektro industri leverandør;;;
920024742;VISITO AS;31;;Konsulenttjenester innen IT.;boilerplate;;consulting/staffing;;
935325609;VISMA AMILI AS;53;;Programvareutvikling.;boilerplate;;;;
933287335;VISMA FLYT AS;171;;Programmering.;generic;ering progra;;;
921074352;VISMA PROPERTY SOLUTIONS AS;27;;Utvikling og drift av software;boilerplate;;operations/hosting;;
932288621;VISOID AS;9;;Programmering.;generic;ering progra;;;
922937877;VISUADO AS;10;www.visuado.com;Utvikler software for å visualisere bolig/leiligheter. Løsningen vil bestå av leilighetsvelger (2D web-interface), og 3D visualisering av innsiden av leilighet. I tillegg, bruker kan bygge digital twin av egen leilighet.;specific;bestå bolig bruker bygge digital egen innsiden leilighet leiligheter leilighetsvelger løsningen tillegg twin visualisere visualisering web-interface;;;
924344415;VISUAL ELEMENTS AS;5;;Utvikling og salg av programvare til ulike bransjer. Det som utvikles er graf-løsninger og andre interaktive elementer som publisere på websider.;specific;bransjer elementer graf-løsninger interaktive publisere utvikles websider;;;
920714978;VISUAL REGISTRATION SYSTEM AS;5;www.visualregistration.no;Salg av programvareløsninger for andre bedrifter, samt salg av tjenester innen for samme felt og investeringer i andre selskaper.;specific;felt programvareløsninger selskaper;real estate/investment;;
829508192;VISUAL360 AS;7;;Utvikling og salg av programvare.;boilerplate;;;;
984952953;VITEC FORSIKRING AS;23;www.wims.no;IT og kommunikasjon, programvare, løsninger, konsulentbistand, rådgivning, kurs og seminarer, samt hva som naturlig hører med dette.;specific;konsulentbistand kurs seminarer unikasjon;consulting/staffing;;
965309926;VITEC HK DATA AS;17;www.hk-data.no;Utvikling og salg av programvare, salg av tjenester, samt deltakelse i virksomheter med tilsvarende formål.;generic;deltakelse;;;
944507302;VITEC MEGLER AS;43;;Drive konsulentvirksomhet og handel, samt å delta i beslektet virksomhet og hva dermed står i forbindelse.;generic;beslektet delta;consulting/staffing;;
841239172;VITEC PLANIA AS;26;;Yte konsulenttjenester innenfor vedlikeholds administrasjon, såsom vedlikeholdsplanlegging, tilstandskontroll, lagerstyring, dokumentstyring, enkle EDB-løsninger og opplæring, samt hva hermed står i forbindelse herunder å delta i andre sel- skaper med lignende virksomhet.;specific;administrasjon delta dokumentstyring edb-løsninger enkle lagerstyring opplæring sel- skaper såsom tilstandskontroll vedlikeholds vedlikeholdsplanlegging yte;consulting/staffing;;
