orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
913257464;TELECOMPANIET AS;8;;Utleie av arbeidskraft samt små installasjoner på kabeltv.;specific;arbeidskraft kabeltv små;installation;;
927602881;TELEMARK ELEKTRO OG MONTASJE AS;14;;Elektrisk installasjoner og reparasjoner av elektrisk utstyr. Mekaniskarbeid, sveisearbeid og montasjearbeid. Utleie og salg av diverse utstyr/maskiner/kjøretøy og anna som naturlig fell sammen med dette. Salg av rør/VVS/elektro og mekaniske deler. Diverse serviceoppdrag. Prosjektering, design installasjon og vedlikehold innenfor samferdsel, herunder vei, bane og annen transport og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;anna bane deler delta design fell foretak gjøre interessert kjøretøy maskiner mekaniskarbeid mekaniske montasjearbeid måte prosjektering reparasjoner rør samferdsel seg serviceoppdrag sveisearbeid transport utstyr vei vvs;installation;;
928978192;TELERØR ELEKTRO AS;43;;Elektrotekniske installasjonsarbeider og service samt annet som naturlig faller inn under dette.;specific;elektrotekniske faller inn installasjonsarbeider;installation;;
833841262;TELETO AS;7;;Levere varer, tjenester og prosjekter knyttet til tele- og elektroinstallasjon.;specific;knyttet tele- varer;installation, security/telecom;;
997732588;TELTECH AS;20;www.teltech.no;Entreprenørdrift innan tele, data og fibernett.;specific;data entreprenørdrift fibernett innan tele;security/telecom;;
928302989;TEROX AS;37;www.terox.no;Elektrisk installasjons-, automasjons- og servicevirksomhet, handel og konsulenttjenester, samt hva som står i naturlig forbindelse med dette. Selskapet kan også delta i annen virksomhet ved aksjetegning eller på annen måte.;specific;aksjetegning automasjons- delta installasjons- måte servicevirksomhet;installation, automation/industrial, trade/retail;;
993342491;TH ELEKTRO AS;10;;Elektroarbeid.;generic;elektroarbeid;;;
976038266;TH KOLBEINSEN INSTALLASJON AS;13;;Drive montasje og installasjon innen elektrobransjen.;generic;elektrobransjen montasje;installation;;
920888607;THORSLAND ELEKTRO AS;9;;Elektroniske installasjoner og ingeniørtjenester, og annet som naturlig faller sammen med dette.;specific;elektroniske faller ingeniørtjenester;installation;;
947059580;THORSTENSEN EFTF AS EL INSTALLATØR;7;;Elektrisk installasjon, entreprenørvirksomhet, konsulenttjenester, eiendom, kjøp og salg.;generic;entreprenørvirksomhet;installation;;
976527461;TIKO AS;10;www.tiko.no;Drive elektriske installasjoner på Tysnes. Hus, industri, radio og TV. Parabol. Reparasjoner og vedlikehald av el- installasjon.;specific;el- hus industri parabol radio reparasjoner tysnes vedlikehald;installation, automation/industrial;;
960016785;TIME ELEKTRO AS;27;www.time-elektro.no;Drive el- og teleinstallasjon, samt hva dermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.;generic;el- teleinstallasjon;security/telecom;;
983611087;TINGVALLA ELEKTRO AS;28;;Tjenester i elektrobransjen, samt investering i fast eiendom og andre selskaper.;specific;elektrobransjen fast selskaper;;;
977540771;TINGVOLL ELEKTRO AS;9;;Salg av varer og tjenester innenfor elektroniske installasjoner, samt salg av varer og tjenester innenfor kontor, data, telefoni og audio/video.;specific;audio data elektroniske kontor telefoni varer video;installation, security/telecom;;
957866697;TJØME & HVASSER ELEKTRISKE AS;12;;Elektrisk installasjonsvirksomhet, handel og dertil hørende virksomhet.;specific;dertil hørende installasjonsvirksomhet;installation, trade/retail;;
983900518;TJØME EL-INSTALLASJON AS;10;;Elektro innstallasjon, salg av lys og varmeutstyr.;specific;innstallasjon lys varmeutstyr;;;
920416721;TLS ELEKTRO AS;19;;EL installasjon med beslektet virksomhet og detaljhandel elektro. Utleie av arbeidskraft og andre tjenester og produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet.;specific;arbeidskraft beslektet detaljhandel faller;installation;;
933969754;TORBJØRN REIME MASKIN AS;17;;Fiberarbeid;generic;fiberarbeid;;;
898320812;TORSHOV ELEKTRO AS;86;;Elektroinnstallasjoner.;generic;elektroinnstallasjoner;;;
936838766;TORSVIK ELEKTRO AS;50;www.torsvik.no;Drive elektrisk installasjon og handel.;boilerplate;;installation, trade/retail;;
876031612;TOTAL SERVICE AS;10;;Elektroinstallasjon, ventilasjon og murerarbeid, konsulenttjenester.;generic;murerarbeid ventilasjon;installation;;
914947537;TOTEN ALARM AS;5;;Selskapets virksomhet er å drive med salg, montering, service og årskontroller av alarmsystemer til alle typer formål, samt annen virksomhet som naturlig faller inn under dette, - herunder kjøp og salg av andre varer og tjenester.;specific;alarmsystemer faller inn montering varer årskontroller;security/telecom;;
936218458;TOVI ELEKTRO AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
932233061;TRAFIKKTEKNIKK AS;39;;Elektrikertjenester. Grunnarbeid (graving, drenering, sprengning, planering).;specific;drenering elektrikertjenester graving grunnarbeid planering sprengning;;;
897603632;TRAFTEC AS;284;www.traftec.no;Prosjektering, design, installasjon og vedlikehold innenfor samferdsel, herunder vei, bane og annen transport.;specific;bane design prosjektering samferdsel transport vei;installation;;
990518831;TRATEC TEKNIKKEN AS;244;www.teknikken.no;Rør- elektro installasjoner mot private marked og industrimarkedet. Prosjekter service innen elektro og rør mot industrimarkedet.;specific;industrimarkedet marked rør rør-;installation, automation/industrial;;
920283667;TRE ALLSERVICE AS;9;;Konsulentvirksomhet innen elektro. Elektroinstallasjon med tilhørende. Utføre alt av elektroinstallasjoner. Utleie og salg av utstyr via nettbutikk. For det meste utleie av verktøy/utstyr og salg av elektrisk materiell/utstyr med tilhørende.;specific;materiell meste nettbutikk tilhørende utføre utstyr verktøy via;installation, trade/retail;;
921785062;TRG-ELEKTRO AS;22;;El-installatør, konsulentvirksomhet og rådgivning innenfor elektroinstallasjoner, alarm, og telekommunikasjon, handel med el-utstyr og annen virksomhet i forbindelse med dette, herunder deltagelse i andre virksomheter som står i forbindelse med formålet.;specific;alarm deltagelse el-installatør el-utstyr teleko unikasjon;installation, security/telecom, trade/retail;;
990629854;TRIO ELEKTRO AS;6;;Installasjonsbedrift Elektro.;generic;installasjonsbedrift;installation;;
833356372;TROMS MARITIME AUTOMATION AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
995750090;TROMSDALEN ELEKTRO AS;25;;Elektrisk installasjonsarbeid og salg av elektrisk utstyr samt belysning.;generic;belysning utstyr;installation, trade/retail;;
915492649;TRONDHEIM EL AS;9;;Elektrisk installasjon, herunder salg av materialer, service og arbeid, samt annet som naturlig er forbundet med dette. Aksjekjøp eller virksomhet som på en annen måte kan gjøre selskapet interessert i andre foretak med samme eller lignende formål.;specific;aksjekjøp arbeid forbundet foretak gjøre interessert materialer måte;installation;;
826716592;TRONDHEIM ELEKTRO AS;11;;Elektroinstallasjoner.;boilerplate;;installation;;
917999473;TRYGG ELEKTRISKE AS;7;;Elektrikertjenester, investeringer i aksjer og eiendom samt deltagelse i andre virksomheter.;generic;deltagelse elektrikertjenester;;;
922409692;TRYGG ELEKTRO AS;21;;Elektrotekniske tjenester og deltakelse i andre selskaper, samt hva herved står i forbindelse.;specific;deltakelse elektrotekniske selskaper;;;
981411501;TRYSIL ELEKTRO AS;19;www.trysilelektro.no;Elektrisk installasjon og handel, samt annen økonomisk virksomhet, herunder ved aksjetegning eller på annen måte å gjøre seg interessert i andre foretagender.;specific;aksjetegning foretagender gjøre interessert måte seg økonomisk;installation, trade/retail;;
977300967;TRØNDELAG ELEKTRO AS;9;;Elektroentreprenør.;boilerplate;;;;
937662890;TT ELEKTRISKE AS;7;;Elektrikertjenester.;generic;elektrikertjenester;;;
943725799;TT ELEKTRO AS;15;;Elektrisk installasjon innen svak-og sterkstrøm, omsetning av elektriske artikler, investering og forvaltning av fast eiendom, aksjer og verdi- papirer samt annen virksomhet med økonomisk formål.;specific;artikler fast forvaltning omsetning papirer sterkstrøm svak-og verdi- økonomisk;installation;;
915050514;TUSSA INSTALLASJON AS;169;www.tussainstallasjon.no;Handel med elektriske artikler, radio og TV, samt virksomhet som autorisert installatør, og hva hermed står i forbindelse.;specific;artikler autorisert installatør radio;trade/retail;;
925967734;TVEDESTRAND ELEKTRO AS;13;;Elektriske installasjoner. Salg av elektriske artikler.;generic;artikler;installation, trade/retail;;
933110672;TYSVÆR ELEKTRO AS;11;;Elektrisk installasjonsvirksomhet samt hva dermed står i forbindelse, herunder å delta i andre sel- skaper med lignende virksomhet.;specific;delta installasjonsvirksomhet sel- skaper;installation;;
855343282;TØGERSEN ELEKTRO AS;27;;Elektroinnstalasjon, handel og konsulenttjenester, samt virksomhet som naturlig hører sammen med disse.;generic;disse elektroinnstalasjon;trade/retail;;
971505192;TØNSBERG ELEKTRISKE AS;5;www.tonsberg-elektriske.no;Elektroinnstallajsoner og handel av elektroutstyr av enhver art direkte eller gjennom deltakelse i andre selskaper.;specific;art deltakelse direkte elektroinnstallajsoner elektroutstyr enhver gjennom selskaper;trade/retail;;
838067522;TÅRNFALK AS;7;;Elektroentreprenør virksomhet og installasjon.;boilerplate;;installation;;
934220269;TÅSEN EL-INSTALLASJON AS;12;;Elektrikertjenester.;generic;elektrikertjenester;;;
981400224;ULVESUND ELEKTRO AS;54;;Elektrisk installasjon, handel, agentur og det som står i forbindelse med dette.;generic;agentur;installation, trade/retail;;
917027781;URHEIMS ELEKTROKOMPANI AS;9;;Elektrisk installasjon og handel, samt dermed sammenhengende virksomhet.;generic;enhengende;installation, trade/retail;;
922041016;UTNE ELEKTRO AS;8;;Installasjon, vedlikehold og reparasjon av elektriske anlegg samt dertil hørende aktiviteter.;specific;aktiviteter dertil hørende reparasjon;installation;;
991081801;UVDAL EL-SERVICE AS;5;;Innstallasjonsforretning, salg av el.artikler og div byggeprodukter, samt investeringer i aksjer og fast eiendom.;specific;artikler byggeprodukter div fast innstallasjonsforretning;;;
898320472;V-EL INSTALLASJON AS;5;v-el.no;Elektrikerinstallasjon, handel og alt innen elektriske artikler samt aktiviteter forbundet med dette og økonomisk virksomhet forøvrig, herundrer deltakelse i andre selskaper.;specific;aktiviteter artikler deltakelse elektrikerinstallasjon forbundet forøvrig herundrer selskaper økonomisk;trade/retail;;
987627328;VADSØ INSTALLASJON AS;36;;Elektroinstallasjon og salg av installasjonsmateriell.;generic;installasjonsmateriell;installation;;
991297324;VALDRES ELEKTRO & VARMEPUMPE AS;5;www.valdresel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
935762286;VALDRES INSTALLASJON AS;50;www.valdres-installasjon.no;Handel, elektrisk installasjon og alt som står i forbindelse med dette.;boilerplate;;installation, trade/retail;;
998879779;VASSNES POWER AS;241;www.vassnes.com;Utleie av personell og totalleveranser av elektroinstallasjon på maritime og offshore konstruksjoner, og tilhørende aktiviteter. Selskapet skal også drive konsulenttjenester.;specific;aktiviteter konstruksjoner maritime offshore personell tilhørende totalleveranser;installation;;
992925922;VATVEDT ELEKTRONIKK AS;5;www.vatvedt.no;Salg og montering av brannvarslingssystemer, andre elektroniske komponenter samt annen teknisk konsulentvirksomhet.;specific;brannvarslingssystemer elektroniske komponenter montering teknisk;;;
935452856;VBM ELEKTRO AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
935434300;VEBENSTAD ELEKTRO AS;6;;Elektrikertjenester.;generic;elektrikertjenester;;;
993417122;VEKTEK AS;18;www.vektek.no;Salg, service, samt installasjon av elektriske tjenester og hva dermed står i forbindelse, samt deltakelse i andre selskaper med liknende formål.;specific;deltakelse liknende selskaper;installation;;
914719313;VELOX ELECTRO NORDICS AS;1088;;Bygg og anlegg: Elektro. Automasjon. HVAC. Maritim: Elektro. Automasjon. Personell: Utleie av ansattes arbeidskraft til oljeserviceindustrien.;specific;ansattes arbeidskraft automasjon bygg hvac maritim oljeserviceindustrien personell;automation/industrial;;
933270122;VEST-LOFOTEN EL AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
921006667;VESTFJORD ELEKTRO AS;5;;Elektrisk Installasjon i boliger og industri.;generic;boliger industri;installation, automation/industrial;;
918695338;VESTFOLD ELEKTRO AS;14;;Elektrisk installasjonsarbeid, samt salg av elektrisk utstyr.;generic;utstyr;installation, trade/retail;;
979982046;VESTLAND ELEKTRO OG RØR AS;40;;Handel med varer og tjenester innen elektro og VVS, herunder delta i andre foretak.;specific;delta foretak varer vvs;trade/retail;;
996913058;VESTRE AKER ELEKTRO AS;27;;Drive elektrikervirksomhet samt naturlig tilliggende virksomhet.;generic;elektrikervirksomhet tilliggende;;;
951398152;VESTRE SLIDRE EL-INSTALLASJON AS;5;;Å foreta elektriske installasjonsarbeider, selge elektriske artikler og ellers drive virksomhet som står i denne forbindelse.;specific;artikler denne ellers foreta installasjonsarbeider;installation;;
933709205;VETO ENERGI AS;7;;Totalleverandør av tjenester innen bygging og vedlikehold av elektrisk infrastruktur, driftledelse og kontrolloppdrag.;specific;bygging driftledelse infrastruktur kontrolloppdrag totalleverandør;;;
970903461;VIK ELEKTRISKE AS;8;;Elektriske sterk- og svakstrømsinstallasjoner og det som derved er forbundet, herunder delta i andre selskaper, samt eie og drive fast eiendom.;specific;delta derved eie fast forbundet selskaper sterk- svakstrømsinstallasjoner;security/telecom;;
899250842;VIKEN ELEKTRO AS;10;;Rådgivning og konsulentvirksomhet innen energioptimalisering, lysdesign og elektro. Installasjon av elektriske anlegg. Handel og montering av skipsutstyr.;specific;energioptimalisering lysdesign montering skipsutstyr;installation, solar/energy, trade/retail;;
922937753;VIKEN STRØM AS;13;;Elektrisk installasjonsarbeid og salg av elektromateriell, samt andre konsulenttjenester vedrørende elektro.;generic;elektromateriell vedrørende;installation;;
823114222;VIKEN TEKNISKE AS;36;;Sterkstrøm- og EKOM installasjonsvirksomhet, VVS, ventilasjon, prosjektering og dertilhørende virksomhet, samt deltakelse i andre selskaper ved aksjeinnskudd eller på annen måte.;specific;aksjeinnskudd deltakelse dertilhørende ekom installasjonsvirksomhet måte prosjektering selskaper sterkstrøm- ventilasjon vvs;installation;;
933905233;VIKING EL AVDELING DRAMMEN AS;6;;Elektrikertjenester.;generic;elektrikertjenester;;;
914973414;VINDEREN ELEKTRO AS;9;www.vinderen.no;Elektrikertjenester og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak. Selskapet kan også drive med kjøp/drift av fast eiendom.;specific;delta elektrikertjenester fast foretak gjøre interessert måte seg;;;
917685258;VINJE INDUSTRI ELEKTRO AS;12;;Leveranse av elektrotjenester inkludert utførelse av arbeid knyttet til elektriske anlegg og reparasjon av elektrisk utstyr.;specific;arbeid elektrotjenester inkludert knyttet reparasjon utførelse utstyr;;;
